detailsPageUrl,carat,date,dateSet,price,strikethroughPrice,pricePerCarat,skus,id,shapeCode,shapeName,clarity,color,culet,cut,depth,fluorescence,lxwRatio,polish,symmetry,table,hasVisualization,visualizationImageUrl,v360BaseUrl,measurements,willArriveForHoliday,imageUrl,sellingIndex,sold,quickShip
./diamond-details/LD13699007,1.61,Aug 20,Aug 21,13948,,8663,LD13699007,LD13699007,RD,Round,VVS1,H,None,Ideal,62.4,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5343841704/still_230x230.jpg,https://bluenile.v360.in/19/imaged/gia-5343841704/1/,7.47 x 7.42 x 4.65 mm,False,,0.39990377,False,False
./diamond-details/LD13941291,1.6,Aug 7,Aug 10,13948,,8718,LD13941291,LD13941291,RD,Round,VS1,G,None,Ideal,63.0,None,1.01,Excellent,Excellent,56.0,False,,,7.43 x 7.47 x 4.69 mm,False,,0.19509527,False,False
./diamond-details/LD13038392,1.3,Aug 20,Aug 21,13952,,10732,LD13038392,LD13038392,RD,Round,VVS1,F,None,Ideal,60.6,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7331676087/still_230x230.jpg,https://bluenile.v360.in/19/imaged/gia-7331676087/1/,7.06 x 7.02 x 4.27 mm,False,,0.25564817,False,False
./diamond-details/LD10658569,1.71,Aug 3,Aug 4,13955,,8161,LD10658569,LD10658569,RD,Round,SI1,D,None,Ideal,61.2,None,1.01,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7296350375/still_230x230.jpg,https://bluenile.v360.in/17/imaged/gia-7296350375/1/,7.71 x 7.67 x 4.71 mm,False,,0.23916167,False,False
./diamond-details/LD13385817,1.23,Aug 20,Aug 21,13955,,11346,LD13385817,LD13385817,RD,Round,IF,E,None,Ideal,62.6,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7342406077/still_230x230.jpg,https://bluenile.v360.in/19/imaged/gia-7342406077/1/,6.84 x 6.80 x 4.27 mm,False,,0.5483706,False,False
./diamond-details/LD04173426,1.51,Jul 24,Jul 27,13957,,9243,LD04173426,LD04173426,RD,Round,VVS2,H,Small,Ideal,61.7,Faint,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5166758742/still_230x230.jpg,https://bluenile.v360.in/1/imaged/gia-5166758742/1/,7.35 x 7.31 x 4.52 mm,False,,0.2742172,False,True
./diamond-details/LD01704455,1.35,Jul 24,Jul 27,13958,,10339,LD01704455,LD01704455,RD,Round,VS1,F,Small,Ideal,61.6,None,1.0,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2115792642/still_230x230.jpg,https://bluenile.v360.in/1/imaged/gia-2115792642/1/,7.07 x 7.04 x 4.35 mm,False,,0.113468304,False,True
./diamond-details/LD13949510,1.7,Aug 20,Aug 21,13958,,8211,LD13949510,LD13949510,RD,Round,VVS1,I,None,Ideal,62.9,None,1.01,Excellent,Excellent,57.0,False,,,7.58 x 7.63 x 4.79 mm,False,,0.12921122,False,False
./diamond-details/LD04831499,1.3,Aug 3,Aug 4,13960,,10738,LD04831499,LD04831499,RD,Round,VS2,D,None,Ideal,61.7,Faint,1.0,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1135603352/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-1135603352/1/,6.99 x 6.97 x 4.31 mm,False,,0.06247228,False,False
./diamond-details/LD13664681,1.7,Aug 7,Aug 10,13960,,8212,LD13664681,LD13664681,RD,Round,VVS1,H,None,Ideal,62.6,Faint,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6352058497/still_230x230.jpg,https://bluenile.v360.in/29/imaged/gia-6352058497/1/,7.56 x 7.61 x 4.75 mm,False,,0.59751827,False,False
./diamond-details/LD13915635,1.7,Aug 7,Aug 10,13960,,8212,LD13915635,LD13915635,RD,Round,VVS1,H,None,Ideal,61.5,Faint,1.01,Excellent,Excellent,62.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6351228030/still_230x230.jpg,https://bluenile.v360.in/29/imaged/gia-6351228030/1/,7.58 x 7.62 x 4.67 mm,False,,0.61466426,False,False
./diamond-details/LD02442706,1.4,Aug 3,Aug 4,13963,,9974,LD02442706,LD02442706,RD,Round,VS2,F,None,Ideal,62.4,None,1.0,Excellent,Excellent,57.0,False,,,7.14 x 7.16 x 4.46 mm,False,,0.037184402,False,False
./diamond-details/LD13926463,1.5,Aug 20,Aug 21,13963,,9309,LD13926463,LD13926463,RD,Round,VVS1,G,None,Ideal,61.1,Faint,1.01,Excellent,Excellent,60.0,False,,,7.32 x 7.38 x 4.50 mm,False,,0.27993074,False,False
./diamond-details/LD13360662,1.12,Aug 13,Aug 14,13964,,12468,LD13360662,LD13360662,RD,Round,VVS1,D,None,Ideal,59.4,Faint,1.01,Excellent,Excellent,59.0,False,,,6.76 x 6.81 x 4.03 mm,False,,0.11972205,False,False
./diamond-details/LD13792393,2.01,Aug 3,Aug 4,13964,,6947,LD13792393,LD13792393,RD,Round,SI2,G,None,Ideal,63.0,None,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6332973328/still_230x230.jpg,https://bluenile.v360.in/29/imaged/gia-6332973328/1/,8.06 x 8.00 x 5.05 mm,False,,0.16105372,False,False
./diamond-details/LD13222490,1.5,Aug 3,Aug 4,13966,,9311,LD13222490,LD13222490,RD,Round,VS1,D,None,Ideal,63.6,None,1.01,Excellent,Very Good,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2205695785/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-2205695785/1/,7.26 x 7.18 x 4.59 mm,False,,0.46819717,False,False
./diamond-details/LD13559222,1.5,Aug 3,Aug 4,13966,,9311,LD13559222,LD13559222,RD,Round,VS1,D,None,Ideal,62.8,None,1.01,Very Good,Very Good,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5346735289/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-5346735289/1/,7.33 x 7.26 x 4.58 mm,False,,0.46500963,False,False
./diamond-details/LD11992064,2.02,Jul 28,Jul 29,13968,,6915,LD11992064,LD11992064,RD,Round,SI1,J,None,Ideal,62.4,None,1.0,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7292582216/still_230x230.jpg,https://bluenile.v360.in/15/imaged/gia-7292582216/1/,8.09 x 8.06 x 5.04 mm,False,,0.15053368,False,True
./diamond-details/LD13892232,2.01,Aug 20,Aug 21,13968,,6949,LD13892232,LD13892232,RD,Round,SI1,J,None,Ideal,61.3,None,1.0,Excellent,Excellent,59.0,False,,,8.07 x 8.11 x 4.96 mm,False,,0.1152298,False,False
./diamond-details/LD13924691,1.6,Aug 20,Aug 21,13969,,8731,LD13924691,LD13924691,RD,Round,VS2,G,None,Ideal,62.6,None,1.01,Excellent,Excellent,57.0,False,,,7.46 x 7.51 x 4.68 mm,False,,0.09052863,False,False
./diamond-details/LD13978017,2.21,Jul 29,Jul 30,13972,,6322,LD13978017,LD13978017,RD,Round,VS2,J,None,Ideal,62.2,None,1.01,Excellent,Excellent,58.0,False,,,8.31 x 8.25 x 5.15 mm,False,,0.20823999,False,True
./diamond-details/LD13105535,1.53,Aug 3,Aug 4,13974,,9133,LD13105535,LD13105535,RD,Round,VVS1,H,None,Ideal,59.8,None,1.0,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2334727517/still_230x230.jpg,https://bluenile.v360.in/66/imaged/gia-2334727517/1/,7.47 x 7.49 x 4.47 mm,False,,0.3645121,False,False
./diamond-details/LD13921585,2.01,Aug 3,Aug 4,13974,,6952,LD13921585,LD13921585,RD,Round,SI1,I,None,Ideal,63.5,None,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2203774806/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2203774806/1/,8.03 x 7.96 x 5.08 mm,False,,0.19718029,False,False
./diamond-details/LD14011025,1.5,Aug 7,Aug 10,13974,,9316,LD14011025,LD14011025,RD,Round,VS1,G,None,Ideal,61.3,None,1.01,Excellent,Excellent,61.0,False,,,7.33 x 7.39 x 4.51 mm,False,,0.11905614,False,False
./diamond-details/LD05014461,1.52,Jul 28,Jul 29,13977,,9195,LD05014461,LD05014461,RD,Round,VS1,G,None,Ideal,62.6,Faint,1.0,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2161490380/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-2161490380/1/,7.35 x 7.37 x 4.61 mm,False,,0.23100196,False,True
./diamond-details/LD13365165,1.56,Aug 3,Aug 4,13978,,8960,LD13365165,LD13365165,RD,Round,VS2,F,None,Ideal,62.7,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5202563841/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-5202563841/1/,7.37 x 7.41 x 4.63 mm,False,,0.06610753,False,False
./diamond-details/LD14007059,2.01,Aug 20,Aug 21,13979,,6955,LD14007059,LD14007059,RD,Round,VVS2,K,None,Ideal,62.0,None,1.01,Excellent,Excellent,57.0,False,,,8.08 x 8.03 x 4.99 mm,False,,0.10784445,False,False
./diamond-details/LD01846383,1.5,Jul 29,Jul 30,13983,,9322,LD01846383,LD01846383,RD,Round,SI1,E,Small,Very Good,61.3,None,1.01,Very Good,Very Good,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2125165775/still_230x230.jpg,https://bluenile.v360.in/61/imaged/gia-2125165775/1/,7.29 x 7.35 x 4.49 mm,False,,0.026331546,False,True
./diamond-details/LD13943759,2.0,Aug 10,Aug 11,13984,,6992,LD13943759,LD13943759,RD,Round,SI2,G,None,Ideal,63.4,None,1.01,Excellent,Very Good,56.0,False,,,8.01 x 7.95 x 5.06 mm,False,,0.18098642,False,False
./diamond-details/LD14013942,1.51,Jul 28,Jul 29,13984,,9261,LD14013942,LD14013942,RD,Round,VS2,D,None,Ideal,61.5,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1343427523/still_230x230.jpg,https://bluenile.v360.in/5/imaged/gia-1343427523/1/,7.33 x 7.37 x 4.52 mm,False,,0.3306279,False,True
./diamond-details/LD07070819,2.06,Aug 3,Aug 4,13985,,6789,LD07070819,LD07070819,RD,Round,SI1,I,None,Ideal,62.0,Medium,1.01,Very Good,Very Good,58.0,False,,,8.11 x 8.22 x 5.06 mm,False,,0.18704526,False,False
./diamond-details/LD01378021,1.6,Aug 3,Aug 4,13987,,8742,LD01378021,LD01378021,RD,Round,VVS1,H,None,Ideal,61.7,None,1.0,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-17431382/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-17431382/1/,7.51 x 7.48 x 4.62 mm,False,,0.37668258,False,False
./diamond-details/LD13646721,2.06,Jul 29,Jul 30,13987,,6790,LD13646721,LD13646721,RD,Round,VVS2,J,None,Ideal,63.3,Strong,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5346808067/still_230x230.jpg?v=2,https://bluenile.v360.in/59/imaged/gia-5346808067/2/,8.10 x 8.05 x 5.11 mm,False,,0.50840896,False,True
./diamond-details/LD13972893,1.02,Jul 31,Aug 3,13987,,13713,LD13972893,LD13972893,RD,Round,FL,E,None,Ideal,60.2,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-3345858416/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-3345858416/1/,6.49 x 6.54 x 3.92 mm,False,,0.41735622,False,False
./diamond-details/LD12923965,1.7,Jul 28,Jul 29,13989,,8229,LD12923965,LD12923965,RD,Round,VS1,E,None,Ideal,62.6,Strong Blue,1.01,Excellent,Excellent,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7336541506/still_230x230.jpg,https://bluenile.v360.in/5/imaged/gia-7336541506/1/,7.61 x 7.65 x 4.80 mm,False,,0.7951754,False,True
./diamond-details/LD03118135,1.21,Jul 24,Jul 27,13991,,11563,LD03118135,LD03118135,RD,Round,VVS1,E,Small,Ideal,61.7,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2151151958/still_230x230.jpg,https://bluenile.v360.in/1/imaged/gia-2151151958/1/,6.83 x 6.78 x 4.20 mm,False,,0.24392614,False,True
./diamond-details/LD12431784,1.63,Jul 31,Aug 3,13992,,8584,LD12431784,LD12431784,RD,Round,VS2,G,None,Ideal,62.1,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2324240366/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2324240366/1/,7.50 x 7.54 x 4.67 mm,False,,0.18473448,False,False
./diamond-details/LD13363580,1.59,Jul 29,Jul 30,13992,,8800,LD13363580,LD13363580,RD,Round,VS2,E,None,Ideal,62.1,Faint,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2205592336/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2205592336/1/,7.46 x 7.40 x 4.62 mm,False,,0.35038397,False,True
./diamond-details/LD02479294,1.24,Jul 24,Jul 27,13993,,11285,LD02479294,LD02479294,RD,Round,VVS1,F,None,Ideal,61.9,None,1.0,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2141469632/still_230x230.jpg,https://bluenile.v360.in/9/imaged/gia-2141469632/1/,6.90 x 6.87 x 4.26 mm,False,,0.2003236,False,True
./diamond-details/LD13981485,1.71,Aug 3,Aug 4,13994,,8184,LD13981485,LD13981485,RD,Round,VVS2,H,None,Ideal,62.1,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2356326174/still_230x230.jpg,https://bluenile.v360.in/17/imaged/gia-2356326174/1/,7.69 x 7.65 x 4.77 mm,False,,0.6999632,False,False
./diamond-details/LD13896097,2.21,Aug 7,Aug 10,13995,,6333,LD13896097,LD13896097,RD,Round,VS1,J,None,Ideal,62.5,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6355317508/still_230x230.jpg,https://bluenile.v360.in/29/imaged/gia-6355317508/1/,8.25 x 8.30 x 5.17 mm,False,,0.6037831,False,False
./diamond-details/LD13946976,2.01,Jul 29,Jul 30,13997,,6964,LD13946976,LD13946976,RD,Round,SI2,I,None,Ideal,62.7,None,1.01,Excellent,Excellent,57.0,False,,,8.07 x 8.02 x 5.04 mm,False,,0.10058525,False,True
./diamond-details/LD13980522,1.8,Aug 7,Aug 10,13997,,7776,LD13980522,LD13980522,RD,Round,VS1,H,None,Ideal,62.5,None,1.01,Excellent,Excellent,57.0,False,,,7.72 x 7.78 x 4.85 mm,False,,0.43638554,False,False
./diamond-details/LD13259600,1.7,Aug 20,Aug 21,14001,,8236,LD13259600,LD13259600,RD,Round,VS2,G,None,Ideal,63.2,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2347233589/still_230x230.jpg,https://bluenile.v360.in/11/imaged/gia-2347233589/1/,7.54 x 7.60 x 4.78 mm,False,,0.28588912,False,False
./diamond-details/LD13286365,1.43,Aug 13,Aug 14,14003,,9792,LD13286365,LD13286365,RD,Round,VS1,E,None,Ideal,61.7,None,1.01,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7343344071/still_230x230.jpg,https://bluenile.v360.in/62/imaged/gia-7343344071/1/,7.21 x 7.26 x 4.47 mm,False,,0.14209676,False,False
./diamond-details/LD08237528,1.51,Jul 29,Jul 30,14004,,9274,LD08237528,LD08237528,RD,Round,VS1,F,Very Small,Very Good,62.5,None,1.01,Very Good,Good,59.0,False,,,7.23 x 7.32 x 4.54 mm,False,,0.101594016,False,True
./diamond-details/LD13924192,1.66,Aug 20,Aug 21,14005,,8437,LD13924192,LD13924192,RD,Round,VVS1,H,None,Ideal,62.4,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1359229604/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-1359229604/1/,7.49 x 7.54 x 4.69 mm,False,,0.5191235,False,False
./diamond-details/LD13980139,2.03,Aug 10,Aug 11,14007,,6900,LD13980139,LD13980139,RD,Round,VS2,I,None,Ideal,62.3,Faint,1.0,Excellent,Excellent,56.0,False,,,8.10 x 8.06 x 5.04 mm,False,,0.33545375,False,False
./diamond-details/LD13823310,1.5,Aug 3,Aug 4,14008,,9339,LD13823310,LD13823310,RD,Round,VS2,D,None,Ideal,60.9,None,1.01,Excellent,Excellent,61.0,False,,,7.33 x 7.39 x 4.49 mm,False,,0.11678304,False,False
./diamond-details/LD13850033,2.02,Aug 20,Aug 21,14008,,6935,LD13850033,LD13850033,RD,Round,SI2,F,None,Very Good,64.9,Faint,1.01,Excellent,Very Good,57.0,False,,,7.81 x 7.89 x 5.10 mm,False,,0.11958619,False,False
./diamond-details/LD13853612,2.02,Aug 10,Aug 11,14008,,6935,LD13853612,LD13853612,RD,Round,SI2,H,None,Ideal,62.5,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6351042045/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6351042045/1/,8.07 x 8.02 x 5.02 mm,False,,0.20313548,False,False
./diamond-details/LD13696075,2.0,Aug 3,Aug 4,14009,,7004,LD13696075,LD13696075,RD,Round,SI2,G,None,Ideal,62.5,Medium,1.0,Excellent,Excellent,53.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7331498631/still_230x230.jpg,https://bluenile.v360.in/27/imaged/gia-7331498631/1/,8.06 x 8.09 x 5.04 mm,False,,0.1763449,False,False
./diamond-details/LD13927683,1.53,Jul 29,Jul 30,14011,,9158,LD13927683,LD13927683,RD,Round,VS1,E,None,Ideal,62.5,None,1.0,Excellent,Excellent,57.0,False,,,7.37 x 7.34 x 4.60 mm,False,,0.28677142,False,True
./diamond-details/LD13424442,2.01,Aug 20,Aug 21,14013,,6972,LD13424442,LD13424442,RD,Round,SI2,H,None,Ideal,60.5,Medium,1.0,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2346653526/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2346653526/1/,8.16 x 8.19 x 4.95 mm,False,,0.20547707,False,False
./diamond-details/LD13911584,2.02,Aug 20,Aug 21,14013,,6937,LD13911584,LD13911584,RD,Round,SI2,I,None,Ideal,62.4,None,1.01,Excellent,Excellent,58.0,False,,,8.00 x 8.05 x 5.00 mm,False,,0.14213184,False,False
./diamond-details/LD13943036,2.01,Aug 20,Aug 21,14014,,6972,LD13943036,LD13943036,RD,Round,VS2,I,None,Very Good,64.7,None,1.01,Excellent,Very Good,57.0,False,,,7.82 x 7.92 x 5.09 mm,False,,0.20071238,False,False
./diamond-details/LD13956068,1.7,Aug 20,Aug 21,14016,,8245,LD13956068,LD13956068,RD,Round,VS1,H,None,Ideal,60.9,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7356293675/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7356293675/1/,7.70 x 7.65 x 4.68 mm,False,,0.49604407,False,False
./diamond-details/LD14001848,1.8,Jul 28,Jul 29,14016,,7787,LD14001848,LD14001848,RD,Round,SI1,H,None,Ideal,62.7,None,1.01,Excellent,Excellent,58.0,False,,,7.72 x 7.66 x 4.82 mm,False,,0.06710023,False,True
./diamond-details/LD13987985,2.0,Aug 20,Aug 21,14017,,7008,LD13987985,LD13987985,RD,Round,SI1,I,None,Ideal,62.1,Medium,1.0,Excellent,Excellent,60.0,False,,,8.04 x 8.08 x 5.00 mm,False,,0.17297193,False,False
./diamond-details/LD04579197,1.35,Aug 3,Aug 4,14021,,10386,LD04579197,LD04579197,RD,Round,VVS1,F,None,Ideal,62.8,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2176424989/still_230x230.jpg?v=2,https://bluenile.v360.in/67/imaged/gia-2176424989/2/,7.05 x 7.01 x 4.42 mm,False,,0.3581091,False,False
./diamond-details/LD05043965,1.35,Aug 3,Aug 4,14021,,10386,LD05043965,LD05043965,RD,Round,VVS1,F,None,Ideal,62.9,None,1.0,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1189132140/still_230x230.jpg,https://bluenile.v360.in/67/imaged/gia-1189132140/1/,7.03 x 7.06 x 4.43 mm,False,,0.36627638,False,False
./diamond-details/LD13668321,2.03,Aug 20,Aug 21,14022,,6907,LD13668321,LD13668321,RD,Round,SI2,H,None,Ideal,61.8,None,1.0,Excellent,Excellent,58.0,False,,,8.09 x 8.12 x 5.01 mm,False,,0.15355791,False,False
./diamond-details/LD13331109,1.63,Aug 20,Aug 21,14023,,8603,LD13331109,LD13331109,RD,Round,VS2,F,None,Ideal,62.2,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6342383019/still_230x230.jpg,https://bluenile.v360.in/11/imaged/gia-6342383019/1/,7.44 x 7.50 x 4.65 mm,False,,0.20353273,False,False
./diamond-details/LD14008209,1.5,Aug 20,Aug 21,14027,,9351,LD14008209,LD14008209,RD,Round,VS1,D,None,Ideal,62.6,Medium,1.01,Excellent,Excellent,56.0,False,,,7.30 x 7.35 x 4.58 mm,False,,0.23854667,False,False
./diamond-details/LD13865857,2.01,Aug 10,Aug 11,14029,,6980,LD13865857,LD13865857,RD,Round,SI2,H,None,Ideal,62.7,None,1.01,Excellent,Excellent,57.0,False,,,8.04 x 7.98 x 5.02 mm,False,,0.11479479,False,False
./diamond-details/LD02025097,1.35,Jul 24,Jul 27,14030,,10393,LD02025097,LD02025097,RD,Round,VS2,D,Small,Ideal,61.5,None,1.0,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5131160620/still_230x230.jpg,https://bluenile.v360.in/1/imaged/gia-5131160620/1/,7.12 x 7.10 x 4.37 mm,False,,0.05340966,False,True
./diamond-details/LD13676233,1.7,Aug 20,Aug 21,14030,,8253,LD13676233,LD13676233,RD,Round,SI1,F,None,Ideal,63.6,None,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6352074410/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6352074410/1/,7.50 x 7.57 x 4.79 mm,False,,0.06325469,False,False
./diamond-details/LD11134386,1.41,Jul 24,Jul 27,14031,,9951,LD11134386,LD11134386,RD,Round,IF,G,Very Small,Ideal,61.5,None,1.01,Excellent,Very Good,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6193498254/still_230x230.jpg,https://bluenile.v360.in/1/imaged/gia-6193498254/1/,7.20 x 7.16 x 4.42 mm,False,,0.42346516,False,True
./diamond-details/LD13941264,1.3,Aug 20,Aug 21,14032,,10794,LD13941264,LD13941264,RD,Round,VVS1,E,None,Ideal,59.3,None,1.0,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7356155758/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7356155758/1/,7.12 x 7.09 x 4.22 mm,False,,0.43834892,False,False
./diamond-details/LD08000114,1.52,Aug 13,Aug 14,14036,,9234,LD08000114,LD08000114,RD,Round,SI1,D,None,Ideal,61.2,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5243393036/still_230x230.jpg,https://bluenile.v360.in/62/imaged/gia-5243393036/1/,7.39 x 7.43 x 4.53 mm,False,,0.035955627,False,False
./diamond-details/LD13963918,1.71,Jul 28,Jul 29,14040,,8211,LD13963918,LD13963918,RD,Round,SI1,F,None,Ideal,60.7,None,1.0,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5201972763/still_230x230.jpg,https://bluenile.v360.in/7/imaged/gia-5201972763/1/,7.73 x 7.70 x 4.68 mm,False,,0.10517369,False,True
./diamond-details/LD14004166,1.5,Aug 20,Aug 21,14040,,9360,LD14004166,LD14004166,RD,Round,VVS2,E,None,Very Good,62.8,Medium,1.01,Excellent,Excellent,58.0,False,,,7.27 x 7.32 x 4.58 mm,False,,0.309297,False,False
./diamond-details/LD13980242,2.02,Aug 7,Aug 10,14041,,6951,LD13980242,LD13980242,RD,Round,IF,K,None,Ideal,62.4,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2356367716/still_230x230.jpg,https://bluenile.v360.in/29/imaged/gia-2356367716/1/,8.00 x 8.07 x 5.02 mm,False,,0.36391634,False,False
./diamond-details/LD13945960,1.51,Aug 20,Aug 21,14042,,9299,LD13945960,LD13945960,RD,Round,VVS2,E,None,Ideal,63.0,Medium,1.0,Excellent,Excellent,57.0,False,,,7.31 x 7.28 x 4.60 mm,False,,0.45547873,False,False
./diamond-details/LD12579712,1.5,Aug 13,Aug 14,14043,,9362,LD12579712,LD12579712,RD,Round,SI1,E,None,Ideal,62.4,None,1.0,Excellent,Excellent,57.0,False,,,7.28 x 7.31 x 4.55 mm,False,,0.012117766,False,False
./diamond-details/LD13364644,2.35,Jul 29,Jul 30,14044,,5976,LD13364644,LD13364644,RD,Round,VS2,K,None,Ideal,62.4,None,1.0,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6332957836/still_230x230.jpg,https://bluenile.v360.in/71/imaged/gia-6332957836/1/,8.48 x 8.45 x 5.28 mm,False,,0.19190882,False,True
./diamond-details/LD13854774,2.02,Aug 3,Aug 4,14044,,6952,LD13854774,LD13854774,RD,Round,VVS2,J,None,Ideal,62.5,None,1.0,Excellent,Excellent,54.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2357017506/still_230x230.jpg,https://bluenile.v360.in/17/imaged/gia-2357017506/1/,8.09 x 8.06 x 5.05 mm,False,,0.47524175,False,False
./diamond-details/LD13854850,2.02,Aug 3,Aug 4,14044,,6952,LD13854850,LD13854850,RD,Round,VVS2,J,None,Ideal,62.4,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6352016713/still_230x230.jpg,https://bluenile.v360.in/17/imaged/gia-6352016713/1/,8.06 x 7.99 x 5.01 mm,False,,0.4430279,False,False
./diamond-details/LD13921553,2.01,Aug 3,Aug 4,14044,,6987,LD13921553,LD13921553,RD,Round,SI1,G,None,Very Good,64.6,None,1.01,Excellent,Very Good,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7343475090/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7343475090/1/,7.94 x 7.85 x 5.10 mm,False,,0.18639551,False,False
./diamond-details/LD12351707,2.01,Aug 7,Aug 10,14051,,6991,LD12351707,LD12351707,RD,Round,VVS1,I,None,Very Good,64.4,Faint,1.02,Very Good,Very Good,56.0,False,,,7.74 x 7.88 x 5.03 mm,False,,0.22502944,False,False
